file_data,strategy,run_order,vehicle_num,order_num,total_distance,total_duration,total_serve_able_order,total_demand,total_vehicle_used,run_time
10_100_9.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3676.3062999999997,552643.6000000001,97,54864.07394909556,10,1753
10_100_10.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,10,100,3789.076,571576.2999999999,98,48428.94281813408,10,2015
10_100_1.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3455.95,539104.7000000001,100,50546.81466094744,10,7432
10_100_2.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3780.3988000000004,559206.8,100,46187.73730808274,10,6437
10_100_3.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3728.408999999999,551340.0,100,52457.36520112956,10,7107
10_100_4.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3668.8945999999996,566434.4,100,53305.13968532701,10,7543
10_100_5.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3368.934399999999,555374.0,100,49373.949838213804,10,8214
10_100_6.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3405.7617,546589.3,94,47897.403698300266,10,6419
10_100_7.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3528.2208,554511.6,100,49651.70594268854,10,7093
10_100_8.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3821.9034000000006,539135.2999999999,99,47422.53934977025,10,7164
10_100_9.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3694.0991999999997,540921.6,100,55869.84608290123,10,7435
10_100_10.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,10,100,3854.4612000000006,569528.2,100,49450.772676980116,10,7084
10_100_1.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2667.4485,515902.19999999995,100,50546.81466094744,10,7422
10_100_2.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,3064.5136999999995,566464.3,99,45858.82027001706,10,6387
10_100_3.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2814.4260999999997,566603.8,99,51560.52589036273,10,7088
10_100_4.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2858.8002000000006,569899.7,100,53305.139685327005,10,7373
10_100_5.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2575.661,560998.8999999999,100,49373.94983821381,10,7485
10_100_6.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2841.1189,550764.8,96,48147.22742665354,10,6030
10_100_7.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2960.8004,573131.6,100,49651.70594268855,10,7062
10_100_8.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2793.0318,550322.5999999999,100,47669.45644953599,10,6603
10_100_9.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2869.6757,547557.5999999999,100,55869.84608290124,10,6765
10_100_10.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,10,100,2821.598,558922.0,100,49450.77267698012,10,6751
20_100_1.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4255.9592999999995,1035584.1000000001,100,44084.41287694265,20,174
20_100_2.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4346.7301,1105347.4,100,51774.841256361164,20,155
20_100_3.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4465.758599999999,1030421.7,100,47224.23314065656,20,156
20_100_4.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,3635.6486,1037189.6000000001,100,48653.10443358392,20,152
20_100_5.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4303.6278999999995,1081156.5,100,46369.30857911351,20,201
20_100_6.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4412.469700000001,1063576.1,100,49137.43996242118,20,117
20_100_7.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,3959.7975999999994,1055330.2,100,43986.94290453151,20,174
20_100_8.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4228.481199999999,1061206.8,100,50175.363642974466,20,172
20_100_9.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4024.3037999999997,1074982.0999999999,100,50636.45243484934,20,271
20_100_10.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,20,100,4141.3048,1102240.3,100,47481.110680090125,20,173
20_100_1.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3427.6597000000006,592493.5,100,44084.41287694266,11,6981
20_100_2.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3874.8581999999997,637442.6,100,51774.84125636117,11,7082
20_100_3.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3803.1077999999993,537982.5,100,47224.23314065655,10,7311
20_100_4.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3275.0637000000006,544407.7999999999,100,48653.10443358393,10,7128
20_100_5.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3610.3327,566812.4,100,46369.30857911352,10,7217
20_100_6.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3750.1452000000004,615324.4,100,49137.439962421166,12,7281
20_100_7.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3480.4357,587836.2999999999,100,43986.94290453151,11,7162
20_100_8.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3744.2490000000003,558880.3,100,50175.363642974466,10,7368
20_100_9.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3649.0354000000007,621777.6000000001,100,50636.45243484934,11,7089
20_100_10.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,20,100,3539.6059999999993,567193.3,100,47481.11068009013,10,7217
20_100_1.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2604.0552000000002,626242.2000000001,100,44084.41287694266,11,7082
20_100_2.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2867.3722000000002,676950.5000000001,100,51774.84125636117,12,6942
20_100_3.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2853.4579999999996,592982.6000000001,100,47224.23314065655,11,7071
20_100_4.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2421.755,630553.6000000001,100,48653.10443358392,12,6937
20_100_5.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2729.8151,698839.9,100,46369.30857911353,13,6776
20_100_6.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2607.5681999999997,636680.2,100,49137.43996242117,12,7095
20_100_7.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2637.0514000000003,624982.7999999999,100,43986.942904531505,12,7082
20_100_8.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2651.9501999999998,592059.0,100,50175.36364297447,11,6916
20_100_9.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2431.0281,647694.3999999999,100,50636.45243484935,12,6929
20_100_10.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,20,100,2524.5496999999996,557453.6000000001,100,47481.11068009012,10,7010
50_1000_1.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22716.733199999995,2906403.7000000007,637,307295.0441109497,50,585671
50_1000_2.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22673.0742,2925233.5000000005,666,313320.82699025,50,519393
50_1000_3.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,23064.796200000008,2917786.7000000007,661,313697.88364531455,50,569632
50_1000_4.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22697.8773,2923190.4999999995,655,326563.5286102114,50,536575
50_1000_5.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22586.09309999999,2918070.0000000005,636,316458.09650432295,50,518806
50_1000_6.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22847.834500000004,2872379.2000000007,638,305491.2202167572,50,519475
50_1000_7.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22655.790300000008,2886890.2999999993,635,305250.2260536667,50,503235
50_1000_8.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22816.020900000007,2901403.2,669,330850.3484427468,50,508864
50_1000_9.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22944.9751,2905722.2,664,334977.29688484035,50,518030
50_1000_10.txt,SHUFFLE_ROUND_ROBIN_STRATEGY,1,50,1000,22745.860899999996,2894738.8999999994,650,301123.82077259413,50,524561
50_1000_1.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,23167.99429999999,2894806.9999999995,635,305834.80115855887,50,772633
50_1000_2.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,22937.892999999993,2923539.6999999997,671,316640.3669683482,50,843478
50_1000_3.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,23434.379299999993,2904141.100000001,674,325280.2675256677,50,835634
50_1000_4.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,22893.94099999999,2884175.1999999993,654,321294.14593624166,50,868427
50_1000_5.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,23193.457399999992,2898231.7,645,319612.36039615556,50,927982
50_1000_6.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,21927.252400000005,2897207.8999999985,644,311209.5161825319,50,790285
50_1000_7.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,23141.021099999998,2896464.0000000005,649,313906.1782539123,50,786831
50_1000_8.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,23342.341799999995,2910850.800000001,675,330744.705287673,50,826316
50_1000_9.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,23230.3694,2890592.5,679,341156.96654633037,50,834161
50_1000_10.txt,SHUFFLE_FIRST_FIT_STRATEGY,1,50,1000,22860.831799999996,2896240.4000000004,658,315370.8299737162,50,797673
50_1000_1.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18513.882400000002,2899781.3000000003,724,346861.82782707456,50,929672
50_1000_2.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,17912.782900000006,2927292.7,760,361772.8041233422,50,988814
50_1000_3.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18680.246299999995,2913305.5,751,366095.5167867265,50,995551
50_1000_4.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18567.724199999997,2897940.5999999996,754,365052.43274442607,50,983285
50_1000_5.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18283.944600000006,2899102.2999999993,723,353493.76311019895,50,929763
50_1000_6.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18207.89909999999,2891910.1999999997,729,346667.02623012674,50,975991
50_1000_7.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18596.778899999994,2894341.2000000007,724,347747.90809005545,50,940763
50_1000_8.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18836.5888,2907806.7000000007,757,382536.0031312603,50,978359
50_1000_9.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,18988.056699999994,2927935.400000001,783,395924.3143870798,50,993705
50_1000_10.txt,SHUFFLE_MIN_DISTANCE_FIT_STRATEGY,1,50,1000,17545.252299999993,2900924.3,739,353075.7221034951,50,932981
